sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
D300459:bin_000001	37270	1380	2814519	2796789	4247	2731	3789	3402	6769	36867	2813515	35851	2809081	35240	1242	10654	12436	2580	4680	11756	35755	37486	3099	2772	10746	35436	1372	9949	1678	6332	35612	3156	2525	2812541	1114	11162	2793031	11324	3281	2575	37271	2816195	12075	9327	2814373	2403	12940	10529	2806602	36166	2813921	12498	7641	1614	35418	3725	36868	38004	2813434	5422	36391	9075	2814933	11477	2553	2812009	34670	11483	36568	2815479	3855	36526	37052	34264	1436	11747	2385	37238	35830	12644	2811781	12288	35323	1524	36088	12172	37475	10946	32704	11191	35680	2814517	2799541	35464	37124	12095	35567	7724	2815494	2801826	35376	37169	12029	35382	12397	4397	10976	2797105	33777	35980	2567	2813436	0	150
D300463:bin_000012	322611	95011	135230	358161	394304	293714	320774	337652	337750	301527	360652	2645659	106790	2157283	268747	264641	381170	326498	269010	396001	2770644	357956	328223	323947	284295	2746988	265283	239015	102495	342057	2212132	99360	327755	323678	2781474	356094	279741	308685	332308	317674	361706	271219	429972	335002	107626	2785943	399113	345586	351680	365280	279027	341569	259728	2768327	2674183	273329	2778124	323260	293728	253731	345447	255786	374669	334484	269146	334536	348494	340487	257259	265110	2761774	2767714	332958	1592264	64000	281303	322984	334666	316268	369541	274296	412732	2070737	160672	2081370	409013	319173	272297	269253	305467	2678262	363469	339768	2570523	359686	308184	2695693	401418	338445	358418	2341801	307148	401011	2762477	2654135	367814	336423	276764	2767388	280663	298125	354058	0	150
D300464:bin_000017	2101284	158588	225150	1990414	2087505	166625	176446	195832	235283	2081463	1124127	298597	149537	236744	108886	229314	303878	195543	249560	2080509	327960	2103320	217965	189416	209079	2099882	108211	223575	151621	207161	318249	180492	183512	257077	286719	438892	234376	298371	189373	155184	2075071	229025	321170	223897	218082	217507	2514109	694590	2131237	2087420	240587	323164	225420	268012	287268	269570	2105250	2096843	240382	211208	2091966	204024	1427654	206921	150461	2135023	2088403	214729	2036754	230314	425181	1644967	2095828	2085067	95791	1757036	177951	2096308	2176730	2505057	249445	2507945	282958	125559	303644	2505218	2088199	259706	1139059	293690	1921589	2151768	2155463	2109782	2151535	299094	2110360	2507134	2148440	1817632	316449	2080925	298005	2116943	211152	613792	298116	229116	2117344	2069300	205558	2195197	150	150
D300467:bin_000021	2726377	49087	12005	279156	276935	35688	202617	269332	258826	2682577	57766	229982	4845	51691	195142	33534	51281	258365	48416	256989	337771	80787	262444	207102	51494	309324	24298	15436	53973	254957	317900	54918	249637	260199	19362	237347	187753	40172	255338	183839	1978377	219606	50475	221217	7510	22857	305265	227275	220544	2747264	190971	142830	44501	173885	240964	68297	342054	79654	186579	47466	2562158	32210	228239	245707	184224	248948	2517699	258363	65349	260976	241486	316121	2708417	267142	50105	230553	217479	264756	2527535	267757	189700	218803	304561	187612	302087	222837	75056	42427	67565	41513	313403	184925	227042	261492	2728864	44032	296718	252371	164441	150609	300373	77451	187810	321766	159119	244128	160408	175975	275828	65929	62766	206766	0	0
D300472:bin_000003	266605	1915	145129	271053	1396382	2218	2387	2478	89120	144103	429983	2782666	2503	2782373	801	119338	157895	2740	128966	1038766	2789734	270631	65457	2645	188895	2683797	791	3360	2145	80404	2787754	2225	2765	358688	2784315	2072281	305195	216775	3442	1771	306936	210188	213034	96297	59916	2781971	250192	2048334	438622	219930	322977	212495	175259	2777597	2790204	166822	2757382	202061	148240	2252	243834	2982	426410	3539	1711	286868	246797	72227	187899	229092	2788419	2786571	184977	2784524	1824	159433	2497	185250	184742	1883032	339724	167202	2784663	688	2779544	87908	182717	108854	180344	190321	2525818	404849	318332	2789477	233680	131334	2757371	1373454	339418	381736	2788112	179499	173062	2729993	2784467	2045325	162451	252344	2764293	170422	248390	312766	0	0
D300474:bin_000002	53795	9406	19194	43867	89341	8416	8625	8950	74602	36834	84710	25016	10449	16322	8568	17632	22022	10448	19348	85626	30898	54577	64300	9874	21250	1914445	7979	13514	10024	75237	25672	11710	9464	47054	23270	90303	41745	24608	8795	8325	50889	20840	24336	72686	15243	12212	29289	81062	55997	50494	44634	37784	19219	15972	24206	47606	1918444	61970	22138	11961	93949	12751	77141	10397	9285	42694	47285	72167	30544	37382	40378	29274	37867	63519	7970	23880	10032	58646	44609	50214	38863	29586	23276	8369	23964	21006	37367	23859	32467	23841	27763	88593	43224	40402	51270	22143	1916691	32913	46896	81823	31304	49667	23467	1915224	11762	91401	27560	40926	1916557	38154	38477	45359	0	0
D300474:bin_000012	354386	464978	54053	2361266	2046973	62505	675664	709579	885933	222390	2235564	144407	37425	71744	45760	69222	69405	135877	70225	2107040	2765376	384532	239160	487358	73563	2981105	27714	54953	543890	1196986	2710448	460881	617337	212324	77245	1187249	77014	71213	461920	80155	223010	70799	72251	1082156	45320	105985	118317	849207	94899	505973	79155	104849	69988	120437	154186	213836	2988153	553864	89031	53123	218954	59169	2522927	789992	50474	116714	249011	742138	506431	70541	2844892	2956838	408121	2937914	164747	118758	464990	1416006	320613	125657	78305	120939	1590697	72122	2647102	132338	292755	69626	375817	74406	2972746	2247022	2064809	2880139	1219086	70024	2942065	110227	149044	1614427	2725099	477043	102311	2943297	154191	1356204	97836	106532	2848869	153653	106359	1141410	0	0
D300476:bin_000004	266450	100988	3277432	3142181	345107	201307	241864	526714	378253	90265	3306275	86646	24389	58151	28334	62190	124144	248479	57836	300974	605508	248651	244358	300269	167347	322670	26597	51794	168541	271708	403768	133110	269813	1646602	155899	274465	1301816	142844	289800	154811	397976	3052990	128620	262747	32176	137708	118507	187742	3125091	204872	2563762	191129	59573	118633	238919	121235	288651	116939	3321172	26545	263590	51627	3317072	284096	43182	3190454	362937	324516	87578	3312611	277381	430829	491537	503297	51900	111150	150417	147312	302528	123418	2616267	248650	377588	41402	311561	129135	118681	136232	81078	187678	623898	3318573	3316226	355213	401401	135315	136589	89469	3319041	1544483	358312	122393	133869	336878	175428	272791	158825	2977202	305359	85720	62078	1746297	150	0
D300476:bin_000013	407596	202240	2093948	2068518	1979540	239933	238808	1965396	1988528	359930	363819	898087	2022487	288532	173624	263672	325464	258090	264326	1988805	1705664	407534	1979960	246272	234101	1370268	172678	250549	200918	1977702	1683003	267643	241671	2111802	1521607	1965552	2089449	325385	250126	221364	428154	2097887	338626	1949821	2082322	395327	2004884	1990235	2107081	375212	2096056	374254	250476	1660591	1701439	291327	1581795	393257	2126552	228685	391035	232598	2058145	281105	245187	2116006	385298	1995872	313896	2110811	1595103	1693945	387520	1631894	129719	1955288	239323	430089	350652	1973056	2114565	1968681	1610333	164360	1679194	1978529	367417	290857	352286	335861	1628063	1941860	2113616	1480577	399770	334113	1150100	1952721	2119787	2004393	1692908	370539	340647	1592864	1657860	1972208	341547	2103338	1555922	344309	276317	2063091	0	356
D300477:bin_000001	2553294	72315	989550	2578117	2469511	2500330	2486481	2499982	2506273	2540070	2565673	2502960	67341	2479395	2504265	2685564	2686374	2490027	2687045	2400735	2532423	2557404	2499429	2497413	2685440	2539039	2483785	2682338	74836	2488392	2540448	88539	2491965	2574262	2494890	2508613	2587435	2644290	2493736	2496558	2543674	2600551	2682878	2499696	142813	2485819	2683180	2550503	2592921	2552653	2577920	2685767	2686344	2473563	2488124	2532008	2556585	2560182	2593523	2687267	2537635	2603212	2586024	2499183	2501419	2551381	2549937	2496690	2529464	2593871	2537071	2543328	2540034	2477686	153502	2055908	2497351	2547586	2529158	2679888	2559392	2676463	2274800	2491547	2505225	2684365	2545558	2627449	2541448	2685796	2537875	2570370	2522691	2493827	2539911	2677596	2525627	2677924	2572829	2503570	2532068	2550737	2677750	2544935	2053520	2586041	2670990	2568172	2507910	2544608	2512410	2545906	0	150
D300477:bin_000007	2505428	2574249	19348	2187449	2444687	2544411	2507653	2422369	2033011	1935820	2449133	2478196	9311	17197	2510112	2605246	2255217	2480041	2585642	2258524	2570254	2540676	2548709	2499913	2644292	782133	2467500	2339031	2527412	1410289	2142495	2446146	2417086	2561793	15293	1811570	2372178	2261911	2172711	2470155	2390533	2424286	2042854	2109180	2242394	16534	2154652	2235462	2316635	2368196	2374406	2128002	2600112	529007	2481638	2505202	1814716	2537358	2450110	2652637	2567445	1658788	1748276	2122640	2469456	2344618	2557052	2453003	2546791	2076670	2389975	2552735	2486649	2508399	2318594	1396759	2558748	1800950	2321055	1870433	2035935	1984327	2484528	2453598	2545177	2567561	2489129	902612	2568808	2009872	1532589	2126864	2419515	2060393	1541708	2198431	1377847	1093223	2559079	2402351	2495269	2356863	2039661	1859375	2281905	2556108	1469587	2305781	2470187	1625697	1838020	1367573	0	0
D300478:bin_000014	89457	10538	10051	10253	2790	10083	9291	1079	10247	32923	45517	18349	10106	18520	10111	18903	17693	8643	10232	19763	22150	22156	10076	10230	16175	30345	10230	6708	10386	10071	22229	10413	8406	10257	1040	10068	10071	11521	10054	10071	45985	10223	18691	10358	10080	18904	22237	10108	12037	31605	10069	19064	10332	13838	22166	10481	25422	21628	10254	10068	1404226	10120	15839	10105	10222	9932	42567	21289	10333	10071	20962	24487	25942	26399	10384	18886	10074	38574	27293	19269	10202	26114	24662	10215	22156	22083	21960	19811	11943	18907	24679	10549	10329	28137	36684	18877	30884	22010	9307	9380	22148	16300	20438	40382	22193	105032	18905	10243	25503	12146	4853	23039	0	55
D300479:bin_000001	1613967	348629	6866	6359	1183749	1496589	1548786	994201	1677349	1396370	5969	277606	6360	1693295	1851339	688795	997914	799242	1758215	692485	1409289	1614479	1024457	1380933	1769387	451536	1876548	1624367	33551	1251731	1364148	25793	1130720	5975	551543	1326910	6070	323047	908210	1468076	1273853	6336	208079	1795466	6156	1431745	1545449	936632	8074	1522637	6521	1648389	1039803	90817	475945	1267868	1380000	1508263	5778	329075	1126974	1942105	6264	1228647	1878885	7913	1553510	752705	442129	6147	1683859	1074983	1586892	848938	29337	1265805	1731166	1536985	1409777	170339	5975	838628	698741	1834505	1088981	111353	74897	501783	670990	1001615	1070573	7069	6693	214452	400764	652075	984690	794556	6665	6271	519622	1543691	755404	1613282	422889	1272758	142649	6160	401029	852094	344666	6031	0	68
D300479:bin_000012	2118446	13769	2105729	2101593	2074109	21042	21054	21726	23022	2094677	1971848	2101057	1799766	2116799	12365	2300092	2299766	23683	2301416	2059534	2095877	2080782	23314	22830	2295834	2119236	16063	2301366	18147	23856	2109696	18685	21999	2091213	2123413	2078809	1992020	2297426	22163	19925	2127869	1835049	2298901	23068	2092802	2130106	2299892	2079060	2073253	2113680	2098107	2298713	2299587	2121879	2124800	2079423	2137323	2082602	2102706	2299821	2134281	2303530	2036828	22912	19563	2106807	2129261	2077510	2074905	1780026	2151675	2104490	2120964	2096503	11605	2297337	22370	2121486	2117848	2294376	2088690	2294258	2101813	17231	2114811	2297426	2088116	2294858	2082663	2296606	2109733	2102416	2101885	2082751	2129530	2299590	2125834	2298357	2107907	1974614	2095831	2076502	2300732	2118470	2114100	2083113	2298602	2064889	2149786	2068666	2075884	2081376	178	0
